Date,Description,Deposits,Withdrawls,Balance
03-Jan-2021,Purchase,00.00,"1,392,920.39",00.00
03-Jan-2021,Miscellaneous,49.00,00.00,49.00
03-Jan-2021,Purchase,"3,811.34",00.00,"3,860.34"
03-Jan-2021,ATM,00.00,965.09,"2,895.26"
03-Jan-2021,Commission,"1,521,781.20",00.00,"1,524,676.46"
03-Jan-2021,Bill,251.00,00.00,"1,524,927.46"
03-Jan-2021,Cheque,00.00,"762,463.73","762,463.73"
03-Jan-2021,Cheque,"2,769.00",00.00,"765,232.73"
03-Jan-2021,Cash,129.00,00.00,"765,361.73"
04-Jan-2021,Reversal,"38,435.20",00.00,"803,796.93"
04-Jan-2021,ATM,00.00,"200,949.23","602,847.70"
04-Jan-2021,Cheque,00.00,"301,423.85","301,423.85"
04-Jan-2021,Reversal,183.40,00.00,"301,607.25"
04-Jan-2021,Reversal,00.00,"100,535.75","201,071.50"
04-Jan-2021,Debit Card,"29,616.64",00.00,"230,688.14"
04-Jan-2021,Interest,00.00,"25,632.02","205,056.12"
04-Jan-2021,Debit Card,19.40,00.00,"205,075.52"
04-Jan-2021,Transfer,60.68,00.00,"205,136.20"
04-Jan-2021,Commission,169.50,00.00,"205,305.70"
04-Jan-2021,Purchase,"280,017.50",00.00,"485,323.20"
04-Jan-2021,Miscellaneous,03.39,00.00,"485,326.59"
04-Jan-2021,ATM,04.71,00.00,"485,331.30"
04-Jan-2021,Cheque,00.00,"242,665.65","242,665.65"
04-Jan-2021,Purchase,00.00,"24,266.57","218,399.08"
04-Jan-2021,NEFT,05.10,00.00,"218,404.18"
04-Jan-2021,Commission,00.00,"218,404.18",00.00
04-Jan-2021,Bill,"32,141.00",00.00,"32,141.00"
04-Jan-2021,RTGS,"889,575.50",00.00,"921,716.50"
04-Jan-2021,Cheque,00.00,"92,171.65","829,544.85"
04-Jan-2021,Tax,00.00,"207,386.21","622,158.64"
04-Jan-2021,Commission,00.00,"103,693.11","518,465.53"
04-Jan-2021,Reversal,37.80,00.00,"518,503.33"
04-Jan-2021,Purchase,00.00,"57,611.48","460,891.85"
04-Jan-2021,Transfer,00.00,"57,611.48","403,280.37"
04-Jan-2021,Cheque,"3,193.00",00.00,"406,473.37"
04-Jan-2021,Reversal,00.00,"67,745.56","338,727.81"
04-Jan-2021,Bill,00.00,"169,363.91","169,363.90"
04-Jan-2021,Bill,00.00,"16,936.39","152,427.51"
04-Jan-2021,RTGS,00.00,"38,106.88","114,320.63"
04-Jan-2021,IMPS,00.00,"114,320.63",00.00
04-Jan-2021,Commission,07.60,00.00,07.60
04-Jan-2021,Purchase,163.00,00.00,170.60
04-Jan-2021,Transfer,00.00,34.12,136.48
04-Jan-2021,Transfer,00.00,68.24,68.24
04-Jan-2021,Debit Card,00.00,11.37,56.87
04-Jan-2021,Bill,00.00,05.69,51.18
04-Jan-2021,Cash,00.00,05.69,45.49
04-Jan-2021,Transfer,00.00,06.50,38.99
04-Jan-2021,NEFT,"1,989,366.00",00.00,"1,989,404.99"
04-Jan-2021,Interest,00.00,"397,881.00","1,591,523.99"
04-Jan-2021,Cash,"3,563.16",00.00,"1,595,087.15"
04-Jan-2021,RTGS,00.00,"398,771.79","1,196,315.36"
04-Jan-2021,RTGS,"32,759.40",00.00,"1,229,074.76"
04-Jan-2021,Bill,04.42,00.00,"1,229,079.18"
04-Jan-2021,IMPS,286.90,00.00,"1,229,366.08"
04-Jan-2021,Miscellaneous,00.00,"122,936.61","1,106,429.47"
04-Jan-2021,Cash,02.23,00.00,"1,106,431.70"
04-Jan-2021,Transfer,89.40,00.00,"1,106,521.10"
04-Jan-2021,Bill,00.00,"276,630.28","829,890.82"
04-Jan-2021,Transfer,"473,151.50",00.00,"1,303,042.32"
04-Jan-2021,Tax,00.00,"260,608.46","1,042,433.86"
04-Jan-2021,Bill,"92,609.00",00.00,"1,135,042.86"
04-Jan-2021,Debit Card,00.00,"283,760.72","851,282.14"
04-Jan-2021,Bill,"3,260.61",00.00,"854,542.75"
04-Jan-2021,Transfer,00.00,"142,423.79","712,118.96"
04-Jan-2021,Cheque,00.00,"118,686.49","593,432.47"
04-Jan-2021,Transfer,00.00,"296,716.24","296,716.24"
04-Jan-2021,Tax,185.86,00.00,"296,902.10"
04-Jan-2021,Cheque,00.00,"296,902.10",00.00
04-Jan-2021,Transfer,"4,489.00",00.00,"4,489.00"
04-Jan-2021,Reversal,"67,330.00",00.00,"71,819.00"
04-Jan-2021,Bill,00.00,"17,954.75","53,864.25"
04-Jan-2021,Reversal,00.00,"6,733.03","47,131.22"
04-Jan-2021,Transfer,00.00,"47,131.22",00.00
04-Jan-2021,Cash,928.00,00.00,928.00
04-Jan-2021,Commission,00.00,185.60,742.40
04-Jan-2021,ATM,00.00,148.48,593.92
04-Jan-2021,Cash,00.00,59.39,534.53
04-Jan-2021,Miscellaneous,"167,179.10",00.00,"167,713.63"
04-Jan-2021,Miscellaneous,00.00,"16,771.36","150,942.27"
04-Jan-2021,NEFT,06.90,00.00,"150,949.17"
04-Jan-2021,Miscellaneous,00.00,"50,316.39","100,632.78"
04-Jan-2021,Reversal,00.00,"25,158.20","75,474.58"
04-Jan-2021,Reversal,"16,402.00",00.00,"91,876.58"
04-Jan-2021,Transfer,00.00,"18,375.32","73,501.26"
04-Jan-2021,Interest,00.61,00.00,"73,501.87"
04-Jan-2021,Cheque,00.00,"73,501.87",00.00
04-Jan-2021,Interest,"536,380.50",00.00,"536,380.50"
04-Jan-2021,Tax,00.00,"134,095.13","402,285.38"
04-Jan-2021,IMPS,00.00,"201,142.69","201,142.69"
04-Jan-2021,Bill,00.00,"25,142.84","175,999.85"
04-Jan-2021,Tax,00.00,"21,999.98","153,999.87"
04-Jan-2021,Cash,"243,554.90",00.00,"397,554.77"
04-Jan-2021,Transfer,00.00,"397,554.77",00.00
05-Jan-2021,Cheque,172.00,00.00,172.00
05-Jan-2021,Cash,121.79,00.00,293.79
05-Jan-2021,Interest,58.00,00.00,351.79
05-Jan-2021,Transfer,00.00,35.18,316.61
05-Jan-2021,Debit Card,00.00,31.66,284.95
05-Jan-2021,IMPS,294.00,00.00,578.95
05-Jan-2021,Commission,00.00,192.98,385.97
05-Jan-2021,Bill,"23,376.36",00.00,"23,762.33"
05-Jan-2021,Cheque,00.00,"3,960.39","19,801.94"
05-Jan-2021,Bill,27.00,00.00,"19,828.94"
05-Jan-2021,Cash,00.00,"4,957.24","14,871.70"
05-Jan-2021,Miscellaneous,00.00,"1,487.17","13,384.53"
05-Jan-2021,ATM,00.00,"2,230.76","11,153.78"
06-Jan-2021,Cheque,00.00,"1,239.31","9,914.47"
06-Jan-2021,Commission,00.00,"1,101.61","8,812.86"
06-Jan-2021,Cheque,29.60,00.00,"8,842.46"
06-Jan-2021,RTGS,906.00,00.00,"9,748.46"
06-Jan-2021,NEFT,00.00,"1,218.56","8,529.90"
06-Jan-2021,Reversal,06.41,00.00,"8,536.31"
06-Jan-2021,NEFT,00.00,853.63,"7,682.68"
06-Jan-2021,Commission,00.00,"1,280.45","6,402.23"
06-Jan-2021,RTGS,00.00,"1,280.45","5,121.78"
06-Jan-2021,ATM,00.00,"1,024.36","4,097.42"
06-Jan-2021,Cash,"12,880.00",00.00,"16,977.42"
06-Jan-2021,Miscellaneous,00.00,"4,244.36","12,733.06"
06-Jan-2021,Purchase,00.00,"1,819.01","10,914.05"
06-Jan-2021,Tax,06.00,00.00,"10,920.05"
06-Jan-2021,Purchase,"198,273.80",00.00,"209,193.85"
06-Jan-2021,IMPS,00.00,"104,596.93","104,596.92"
06-Jan-2021,NEFT,00.00,"14,942.42","89,654.50"
06-Jan-2021,Cheque,"66,645.90",00.00,"156,300.40"
06-Jan-2021,Bill,"550,329.00",00.00,"706,629.40"
06-Jan-2021,NEFT,00.00,"176,657.35","529,972.05"
06-Jan-2021,Miscellaneous,00.00,"529,972.05",00.00
06-Jan-2021,Cash,41.00,00.00,41.00
07-Jan-2021,Purchase,00.00,05.86,35.14
07-Jan-2021,Debit Card,05.85,00.00,40.99
07-Jan-2021,Bill,07.00,00.00,47.99
07-Jan-2021,Tax,23.12,00.00,71.11
07-Jan-2021,Transfer,00.00,14.22,56.89
07-Jan-2021,Interest,00.00,56.89,00.00
07-Jan-2021,Transfer,"1,942,208.50",00.00,"1,942,208.50"
07-Jan-2021,Debit Card,"1,113,304.25",00.00,"3,055,512.75"
07-Jan-2021,Cheque,07.00,00.00,"3,055,519.75"
07-Jan-2021,Cheque,00.00,"3,055,519.75",00.00
07-Jan-2021,Tax,"2,075,804.00",00.00,"2,075,804.00"
07-Jan-2021,Interest,20.90,00.00,"2,075,824.90"
07-Jan-2021,IMPS,818.58,00.00,"2,076,643.48"
07-Jan-2021,Tax,00.00,"259,580.44","1,817,063.04"
07-Jan-2021,Interest,"22,904.00",00.00,"1,839,967.04"
07-Jan-2021,Miscellaneous,"133,271.80",00.00,"1,973,238.84"
07-Jan-2021,Purchase,00.00,"493,309.71","1,479,929.13"
07-Jan-2021,Debit Card,00.00,"739,964.57","739,964.56"
07-Jan-2021,Cheque,438.00,00.00,"740,402.56"
07-Jan-2021,Miscellaneous,467.41,00.00,"740,869.97"
08-Jan-2021,IMPS,"66,619.40",00.00,"807,489.37"
08-Jan-2021,Tax,00.00,"403,744.69","403,744.68"
08-Jan-2021,ATM,00.00,"40,374.47","363,370.21"
08-Jan-2021,NEFT,00.00,"36,337.02","327,033.19"
08-Jan-2021,Cash,"1,580,774.00",00.00,"1,907,807.19"
08-Jan-2021,Purchase,01.00,00.00,"1,907,808.19"
08-Jan-2021,Bill,00.00,"238,476.02","1,669,332.17"
08-Jan-2021,Cash,"275,015.25",00.00,"1,944,347.42"
08-Jan-2021,Debit Card,"1,445,265.00",00.00,"3,389,612.42"
08-Jan-2021,Bill,18.00,00.00,"3,389,630.42"
08-Jan-2021,Transfer,298.02,00.00,"3,389,928.44"
08-Jan-2021,Miscellaneous,00.00,"564,988.07","2,824,940.37"
08-Jan-2021,NEFT,03.10,00.00,"2,824,943.47"
08-Jan-2021,Reversal,178.88,00.00,"2,825,122.35"
08-Jan-2021,ATM,01.00,00.00,"2,825,123.35"
08-Jan-2021,Cash,02.00,00.00,"2,825,125.35"
08-Jan-2021,Debit Card,00.00,"1,412,562.68","1,412,562.68"
08-Jan-2021,Interest,00.00,"353,140.67","1,059,422.01"
08-Jan-2021,Bill,05.23,00.00,"1,059,427.24"
08-Jan-2021,Interest,29.71,00.00,"1,059,456.95"
08-Jan-2021,NEFT,00.00,"151,350.99","908,105.96"
08-Jan-2021,Commission,00.00,"129,729.42","778,376.54"
08-Jan-2021,IMPS,00.00,"97,297.07","681,079.47"
08-Jan-2021,Bill,390.00,00.00,"681,469.47"
09-Jan-2021,Miscellaneous,00.00,"113,578.25","567,891.22"
09-Jan-2021,NEFT,"19,770.51",00.00,"587,661.73"
10-Jan-2021,Cheque,00.00,"97,943.62","489,718.11"
10-Jan-2021,Cheque,00.00,"61,214.76","428,503.35"
10-Jan-2021,Purchase,00.00,"214,251.68","214,251.68"
10-Jan-2021,RTGS,00.00,"21,425.17","192,826.51"
10-Jan-2021,Cash,00.00,"32,137.75","160,688.76"
10-Jan-2021,Commission,28.53,00.00,"160,717.29"
10-Jan-2021,IMPS,00.00,"32,143.46","128,573.83"
10-Jan-2021,Transfer,133.00,00.00,"128,706.83"
10-Jan-2021,RTGS,53.25,00.00,"128,760.08"
10-Jan-2021,ATM,"244,023.53",00.00,"372,783.61"
10-Jan-2021,Bill,00.00,"41,420.40","331,363.21"
11-Jan-2021,Transfer,218.00,00.00,"331,581.21"
11-Jan-2021,NEFT,06.20,00.00,"331,587.41"
11-Jan-2021,Cheque,02.50,00.00,"331,589.91"
11-Jan-2021,RTGS,"3,190.00",00.00,"334,779.91"
11-Jan-2021,Commission,00.00,"167,389.96","167,389.95"
11-Jan-2021,NEFT,"105,043.31",00.00,"272,433.26"
11-Jan-2021,Reversal,"9,154.50",00.00,"281,587.76"
11-Jan-2021,Debit Card,"4,035.40",00.00,"285,623.16"
11-Jan-2021,Transfer,34.30,00.00,"285,657.46"
11-Jan-2021,Miscellaneous,60.00,00.00,"285,717.46"
11-Jan-2021,Interest,00.00,"40,816.78","244,900.68"
11-Jan-2021,Tax,00.00,"48,980.14","195,920.54"
11-Jan-2021,Tax,00.00,"39,184.11","156,736.43"
11-Jan-2021,Debit Card,"11,341.80",00.00,"168,078.23"
11-Jan-2021,Debit Card,05.35,00.00,"168,083.58"
11-Jan-2021,ATM,00.00,"18,675.95","149,407.63"
11-Jan-2021,Debit Card,00.00,"14,940.76","134,466.87"
11-Jan-2021,Interest,06.05,00.00,"134,472.92"
11-Jan-2021,IMPS,55.79,00.00,"134,528.71"
11-Jan-2021,Bill,"2,166.20",00.00,"136,694.91"
11-Jan-2021,Debit Card,00.00,"45,564.97","91,129.94"
11-Jan-2021,Transfer,00.00,"91,129.94",00.00
12-Jan-2021,Cheque,958.97,00.00,958.97
12-Jan-2021,Miscellaneous,00.00,319.66,639.31
12-Jan-2021,Purchase,"22,951.20",00.00,"23,590.51"
12-Jan-2021,ATM,00.00,"11,795.26","11,795.26"
12-Jan-2021,Interest,"220,986.16",00.00,"232,781.42"
12-Jan-2021,Cheque,"19,926.00",00.00,"252,707.42"
12-Jan-2021,Commission,03.00,00.00,"252,710.42"
12-Jan-2021,Transfer,00.00,"252,710.42",00.00
12-Jan-2021,Debit Card,02.90,00.00,02.90
13-Jan-2021,Miscellaneous,"238,994.80",00.00,"238,997.70"
13-Jan-2021,RTGS,00.00,"23,899.77","215,097.93"
13-Jan-2021,Debit Card,"131,422.90",00.00,"346,520.83"
13-Jan-2021,Transfer,00.00,"57,753.47","288,767.36"
13-Jan-2021,ATM,"62,120.00",00.00,"350,887.36"
13-Jan-2021,Purchase,04.00,00.00,"350,891.36"
13-Jan-2021,Bill,00.00,"116,963.79","233,927.57"
13-Jan-2021,Debit Card,"22,741.00",00.00,"256,668.57"
13-Jan-2021,Commission,00.00,"128,334.29","128,334.28"
13-Jan-2021,NEFT,00.00,"128,334.28",00.00
13-Jan-2021,Purchase,09.14,00.00,09.14
13-Jan-2021,Cash,00.00,03.05,06.09
13-Jan-2021,IMPS,00.00,02.03,04.06
13-Jan-2021,RTGS,00.00,00.45,03.61
13-Jan-2021,Cash,00.00,00.45,03.16
13-Jan-2021,Miscellaneous,00.00,01.58,01.58
13-Jan-2021,Bill,"1,496.50",00.00,"1,498.08"
13-Jan-2021,Reversal,"26,277.00",00.00,"27,775.08"
13-Jan-2021,Interest,00.00,"3,086.12","24,688.96"
13-Jan-2021,Bill,"13,409.00",00.00,"38,097.96"
13-Jan-2021,Debit Card,"2,316.00",00.00,"40,413.96"
13-Jan-2021,Transfer,00.00,"6,735.66","33,678.30"
13-Jan-2021,Cash,"3,752.56",00.00,"37,430.86"
13-Jan-2021,Interest,06.00,00.00,"37,436.86"
13-Jan-2021,Purchase,12.60,00.00,"37,449.46"
13-Jan-2021,NEFT,09.00,00.00,"37,458.46"
13-Jan-2021,NEFT,00.00,"5,351.21","32,107.25"
13-Jan-2021,IMPS,00.00,"3,567.47","28,539.78"
13-Jan-2021,IMPS,"19,693.50",00.00,"48,233.28"
13-Jan-2021,Interest,"85,490.80",00.00,"133,724.08"
13-Jan-2021,Tax,00.00,"33,431.02","100,293.06"
13-Jan-2021,Miscellaneous,00.00,"100,293.06",00.00
13-Jan-2021,Debit Card,05.00,00.00,05.00
13-Jan-2021,Bill,"8,619.65",00.00,"8,624.65"
13-Jan-2021,Miscellaneous,00.00,"1,232.09","7,392.56"
14-Jan-2021,Commission,"1,200,399.20",00.00,"1,207,791.76"
14-Jan-2021,ATM,07.00,00.00,"1,207,798.76"
14-Jan-2021,Bill,00.00,"120,779.88","1,087,018.88"
14-Jan-2021,Tax,00.00,"120,779.88","966,239.00"
14-Jan-2021,Cash,"16,519.29",00.00,"982,758.29"
14-Jan-2021,Transfer,00.00,"140,394.04","842,364.25"
14-Jan-2021,Purchase,00.00,"120,337.75","722,026.50"
14-Jan-2021,Interest,00.00,"144,405.30","577,621.20"
14-Jan-2021,ATM,00.00,"64,180.13","513,441.07"
14-Jan-2021,Miscellaneous,08.00,00.00,"513,449.07"
14-Jan-2021,Interest,00.00,"102,689.81","410,759.26"
14-Jan-2021,Debit Card,"164,996.06",00.00,"575,755.32"
14-Jan-2021,Miscellaneous,70.00,00.00,"575,825.32"
14-Jan-2021,NEFT,"28,703.00",00.00,"604,528.32"
14-Jan-2021,Interest,56.43,00.00,"604,584.75"
14-Jan-2021,Transfer,390.00,00.00,"604,974.75"
14-Jan-2021,Debit Card,00.00,"302,487.38","302,487.38"
14-Jan-2021,ATM,"15,024.00",00.00,"317,511.38"
14-Jan-2021,Purchase,01.65,00.00,"317,513.03"
14-Jan-2021,Reversal,00.00,"31,751.30","285,761.73"
14-Jan-2021,Interest,03.00,00.00,"285,764.73"
14-Jan-2021,Cheque,00.00,"31,751.64","254,013.09"
14-Jan-2021,ATM,959.93,00.00,"254,973.02"
14-Jan-2021,NEFT,"139,282.00",00.00,"394,255.02"
14-Jan-2021,RTGS,01.84,00.00,"394,256.86"
14-Jan-2021,Miscellaneous,09.00,00.00,"394,265.86"
14-Jan-2021,Purchase,403.73,00.00,"394,669.59"
14-Jan-2021,Debit Card,"1,949.00",00.00,"396,618.59"
14-Jan-2021,IMPS,00.00,"56,659.80","339,958.79"
14-Jan-2021,Miscellaneous,00.00,"48,565.54","291,393.25"
14-Jan-2021,NEFT,00.00,"97,131.08","194,262.17"
14-Jan-2021,IMPS,00.00,"194,262.17",00.00
14-Jan-2021,NEFT,01.25,00.00,01.25
14-Jan-2021,Debit Card,363.80,00.00,365.05
14-Jan-2021,Commission,00.00,365.05,00.00
14-Jan-2021,IMPS,00.21,00.00,00.21
14-Jan-2021,Cash,00.00,00.04,00.17
14-Jan-2021,Purchase,00.00,00.06,00.11
14-Jan-2021,RTGS,"2,091,655.75",00.00,"2,091,655.86"
14-Jan-2021,NEFT,00.00,"298,807.98","1,792,847.88"
14-Jan-2021,Commission,"5,371.21",00.00,"1,798,219.09"
14-Jan-2021,Debit Card,00.00,"179,821.91","1,618,397.18"
14-Jan-2021,NEFT,07.60,00.00,"1,618,404.78"
14-Jan-2021,Cheque,"188,687.06",00.00,"1,807,091.84"
14-Jan-2021,Commission,"2,034.90",00.00,"1,809,126.74"
14-Jan-2021,Miscellaneous,00.00,"904,563.37","904,563.37"
14-Jan-2021,Cash,00.00,"90,456.34","814,107.03"
14-Jan-2021,IMPS,117.21,00.00,"814,224.24"
14-Jan-2021,Tax,00.00,"101,778.03","712,446.21"
14-Jan-2021,Tax,00.00,"71,244.62","641,201.59"
14-Jan-2021,Purchase,"3,844.00",00.00,"645,045.59"
14-Jan-2021,NEFT,58.30,00.00,"645,103.89"
14-Jan-2021,Reversal,00.00,"71,678.21","573,425.68"
14-Jan-2021,IMPS,"1,114.62",00.00,"574,540.30"
14-Jan-2021,NEFT,00.00,"287,270.15","287,270.15"
14-Jan-2021,Cheque,"22,703.60",00.00,"309,973.75"
14-Jan-2021,Commission,368.66,00.00,"310,342.41"
14-Jan-2021,Purchase,08.00,00.00,"310,350.41"
14-Jan-2021,Transfer,"2,200.00",00.00,"312,550.41"
14-Jan-2021,ATM,841.00,00.00,"313,391.41"
14-Jan-2021,Transfer,"3,730.10",00.00,"317,121.51"
14-Jan-2021,Debit Card,00.00,"35,235.72","281,885.79"
14-Jan-2021,ATM,00.00,"40,269.40","241,616.39"
14-Jan-2021,ATM,00.00,"80,538.80","161,077.59"
14-Jan-2021,Debit Card,21.52,00.00,"161,099.11"
14-Jan-2021,Interest,34.80,00.00,"161,133.91"
14-Jan-2021,Commission,00.00,"26,855.65","134,278.26"
14-Jan-2021,Debit Card,00.00,"26,855.65","107,422.61"
14-Jan-2021,Reversal,00.00,"26,855.65","80,566.96"
14-Jan-2021,Debit Card,00.00,"11,509.57","69,057.39"
14-Jan-2021,Commission,00.00,"6,905.74","62,151.65"
14-Jan-2021,Miscellaneous,00.00,"12,430.33","49,721.32"
14-Jan-2021,Transfer,00.00,"4,972.13","44,749.19"
14-Jan-2021,Commission,31.00,00.00,"44,780.19"
14-Jan-2021,Reversal,"268,498.75",00.00,"313,278.94"
14-Jan-2021,Miscellaneous,50.00,00.00,"313,328.94"
14-Jan-2021,RTGS,"1,969,256.00",00.00,"2,282,584.94"
14-Jan-2021,IMPS,00.00,"228,258.49","2,054,326.45"
14-Jan-2021,Interest,51.60,00.00,"2,054,378.05"
14-Jan-2021,Cash,"11,435.50",00.00,"2,065,813.55"
14-Jan-2021,Cheque,"2,700.20",00.00,"2,068,513.75"
14-Jan-2021,ATM,"213,366.60",00.00,"2,281,880.35"
14-Jan-2021,Tax,33.20,00.00,"2,281,913.55"
14-Jan-2021,IMPS,"1,076,262.50",00.00,"3,358,176.05"
14-Jan-2021,Miscellaneous,00.00,"335,817.61","3,022,358.44"
14-Jan-2021,Miscellaneous,"792,448.00",00.00,"3,814,806.44"
14-Jan-2021,Debit Card,"267,820.00",00.00,"4,082,626.44"
14-Jan-2021,NEFT,"3,488.00",00.00,"4,086,114.44"
14-Jan-2021,Cheque,00.00,"4,086,114.44",00.00
14-Jan-2021,Reversal,"1,768,683.00",00.00,"1,768,683.00"
14-Jan-2021,Reversal,"674,782.75",00.00,"2,443,465.75"
14-Jan-2021,Purchase,"72,256.00",00.00,"2,515,721.75"
14-Jan-2021,Interest,"1,416,884.00",00.00,"3,932,605.75"
14-Jan-2021,RTGS,"1,845,238.00",00.00,"5,777,843.75"
15-Jan-2021,Debit Card,60.39,00.00,"5,777,904.14"
15-Jan-2021,NEFT,00.00,"1,925,968.05","3,851,936.09"
15-Jan-2021,Debit Card,00.00,"385,193.61","3,466,742.48"
15-Jan-2021,Reversal,450.31,00.00,"3,467,192.79"
15-Jan-2021,IMPS,00.00,"866,798.20","2,600,394.59"
15-Jan-2021,Cheque,00.00,"260,039.46","2,340,355.13"
15-Jan-2021,Tax,00.00,"260,039.46","2,080,315.67"
15-Jan-2021,Purchase,00.00,"297,187.95","1,783,127.72"
15-Jan-2021,IMPS,924.36,00.00,"1,784,052.08"
15-Jan-2021,RTGS,"1,392,621.50",00.00,"3,176,673.58"
15-Jan-2021,Purchase,31.00,00.00,"3,176,704.58"
15-Jan-2021,Bill,00.00,"635,340.92","2,541,363.66"
15-Jan-2021,ATM,05.70,00.00,"2,541,369.36"
15-Jan-2021,RTGS,00.00,"423,561.56","2,117,807.80"
15-Jan-2021,Purchase,00.00,"705,935.93","1,411,871.87"
15-Jan-2021,NEFT,00.00,"141,187.19","1,270,684.68"
15-Jan-2021,Cash,00.00,"635,342.34","635,342.34"
15-Jan-2021,Cheque,"220,608.44",00.00,"855,950.78"
15-Jan-2021,Miscellaneous,00.00,"95,105.64","760,845.14"
15-Jan-2021,Bill,00.00,"95,105.64","665,739.50"
15-Jan-2021,Reversal,00.00,"95,105.64","570,633.86"
15-Jan-2021,Interest,00.00,"95,105.64","475,528.22"
15-Jan-2021,Bill,00.00,"475,528.22",00.00
16-Jan-2021,Commission,43.00,00.00,43.00
16-Jan-2021,RTGS,00.00,04.78,38.22
16-Jan-2021,Interest,06.06,00.00,44.28
16-Jan-2021,Cheque,00.00,44.28,00.00
16-Jan-2021,Interest,262.20,00.00,262.20
16-Jan-2021,Miscellaneous,00.00,29.13,233.07
16-Jan-2021,Transfer,00.00,46.61,186.46
16-Jan-2021,IMPS,00.00,26.64,159.82
16-Jan-2021,Bill,00.00,26.64,133.18
16-Jan-2021,Interest,00.00,26.64,106.54
16-Jan-2021,ATM,328.00,00.00,434.54
16-Jan-2021,Cheque,368.00,00.00,802.54
17-Jan-2021,ATM,01.25,00.00,803.79
17-Jan-2021,NEFT,00.00,401.90,401.90
17-Jan-2021,Tax,00.00,200.95,200.95
17-Jan-2021,Cash,"183,430.30",00.00,"183,631.25"
17-Jan-2021,Purchase,00.00,"18,363.13","165,268.12"
17-Jan-2021,Interest,"1,186,767.75",00.00,"1,352,035.87"
17-Jan-2021,Purchase,00.00,"135,203.59","1,216,832.28"
17-Jan-2021,ATM,"244,629.00",00.00,"1,461,461.28"
17-Jan-2021,NEFT,"131,989.88",00.00,"1,593,451.16"
17-Jan-2021,Cheque,00.00,"318,690.23","1,274,760.93"
17-Jan-2021,RTGS,50.29,00.00,"1,274,811.22"
17-Jan-2021,Commission,"18,995.00",00.00,"1,293,806.22"
17-Jan-2021,Cash,23.20,00.00,"1,293,829.42"
17-Jan-2021,ATM,"24,555.00",00.00,"1,318,384.42"
17-Jan-2021,Transfer,00.00,"263,676.88","1,054,707.54"
17-Jan-2021,Debit Card,00.00,"131,838.44","922,869.10"
17-Jan-2021,Purchase,38.09,00.00,"922,907.19"
17-Jan-2021,Interest,00.00,"307,635.73","615,271.46"
17-Jan-2021,NEFT,00.00,"87,895.92","527,375.54"
17-Jan-2021,Tax,00.00,"52,737.55","474,637.99"
17-Jan-2021,Purchase,00.00,"67,805.43","406,832.56"
17-Jan-2021,ATM,00.00,"40,683.26","366,149.30"
17-Jan-2021,ATM,10.00,00.00,"366,159.30"
17-Jan-2021,Bill,00.00,"91,539.83","274,619.47"
17-Jan-2021,Miscellaneous,371.04,00.00,"274,990.51"
17-Jan-2021,Commission,"2,096,142.75",00.00,"2,371,133.26"
17-Jan-2021,NEFT,"920,236.00",00.00,"3,291,369.26"
17-Jan-2021,RTGS,00.00,"548,561.54","2,742,807.72"
17-Jan-2021,RTGS,00.00,"391,829.67","2,350,978.05"
17-Jan-2021,Reversal,"132,108.00",00.00,"2,483,086.05"
17-Jan-2021,Reversal,913.51,00.00,"2,483,999.56"
17-Jan-2021,Tax,316.11,00.00,"2,484,315.67"
18-Jan-2021,Purchase,222.80,00.00,"2,484,538.47"
18-Jan-2021,NEFT,"19,797.30",00.00,"2,504,335.77"
18-Jan-2021,Reversal,00.00,"250,433.58","2,253,902.19"
18-Jan-2021,Miscellaneous,377.50,00.00,"2,254,279.69"
18-Jan-2021,Commission,"598,172.00",00.00,"2,852,451.69"
18-Jan-2021,Reversal,05.80,00.00,"2,852,457.49"
18-Jan-2021,Transfer,"5,146.00",00.00,"2,857,603.49"
18-Jan-2021,Interest,00.00,"285,760.35","2,571,843.14"
18-Jan-2021,Bill,"17,018.10",00.00,"2,588,861.24"
18-Jan-2021,ATM,"3,716.40",00.00,"2,592,577.64"
18-Jan-2021,Tax,01.90,00.00,"2,592,579.54"
18-Jan-2021,Transfer,"8,641.00",00.00,"2,601,220.54"
18-Jan-2021,Purchase,00.00,"289,024.50","2,312,196.04"
18-Jan-2021,Reversal,00.00,"578,049.01","1,734,147.03"
18-Jan-2021,Transfer,00.00,"247,735.29","1,486,411.74"
18-Jan-2021,IMPS,00.00,"247,735.29","1,238,676.45"
18-Jan-2021,Reversal,00.00,"1,238,676.45",00.00
18-Jan-2021,Transfer,"3,487.69",00.00,"3,487.69"
18-Jan-2021,Interest,06.00,00.00,"3,493.69"
18-Jan-2021,Commission,"77,378.78",00.00,"80,872.47"
18-Jan-2021,Transfer,"28,993.00",00.00,"109,865.47"
19-Jan-2021,Miscellaneous,"1,405.70",00.00,"111,271.17"
19-Jan-2021,Cash,"3,316.60",00.00,"114,587.77"
19-Jan-2021,NEFT,"215,583.20",00.00,"330,170.97"
20-Jan-2021,Debit Card,"7,578.00",00.00,"337,748.97"
21-Jan-2021,IMPS,"102,916.84",00.00,"440,665.81"
21-Jan-2021,Cheque,00.00,"440,665.81",00.00
21-Jan-2021,Miscellaneous,01.75,00.00,01.75
21-Jan-2021,Bill,00.00,00.18,01.58
21-Jan-2021,NEFT,456.60,00.00,458.18
21-Jan-2021,Reversal,00.00,57.27,400.91
